vulnerability_id,component,installed_version,severity,runtime_presence,build_or_runtime,exploitability,fixed_versions,fix_available,scanner,sources,decision,action,owner,due_date,exception_status
CVE-2026-53613,bsdutils,1:2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,libblkid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,libfdisk1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,libmount1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,libsmartcols1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,libuuid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,mount,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53613,util-linux,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,bsdutils,1:2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,libblkid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,libfdisk1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,libmount1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,libsmartcols1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,libuuid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,mount,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53614,util-linux,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,bsdutils,1:2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,libblkid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,libfdisk1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,libmount1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,libsmartcols1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,libuuid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,mount,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53615,util-linux,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-53910,diffutils,1:3.10-1build1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-54369,libacl1,2.3.2-1build1.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-54370,libacl1,2.3.2-1build1.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-54371,libattr1,1:2.5.2-1build1.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE;TRIVY,GRYPE;TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56131,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56132,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56208,libaom3,3.8.2-2ubuntu0.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56209,libaom3,3.8.2-2ubuntu0.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56210,libaom3,3.8.2-2ubuntu0.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56211,libaom3,3.8.2-2ubuntu0.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56391,coreutils,9.4-3ubuntu6.2,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56392,coreutils,9.4-3ubuntu6.2,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56403,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56404,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56405,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56406,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56407,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56408,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56409,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56410,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56411,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56412,libexpat1,2.6.1-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-56850,node,24.18.0,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,22.23.2;24.18.1;26.5.1,YES,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57432,libperl5.38t64,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57432,perl,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57432,perl-base,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57432,perl-modules-5.38,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57433,libperl5.38t64,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57433,perl,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57433,perl-base,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-57433,perl-modules-5.38,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-58010,libglib2.0-0t64,2.80.0-6ubuntu3.8,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-58011,libglib2.0-0t64,2.80.0-6ubuntu3.8,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
